CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
-1.8678848596175464,25.0,1.6351056591826783,0,0.453,6.145,29.2,2.0560193717353434,2.0794415416798357,284.0,19.7,390.68,1.925707441737794,23.3
-2.27031153244375,25.0,1.6351056591826783,0,0.453,5.927,47.2,1.9361483718533596,2.0794415416798357,284.0,19.7,396.9,2.2213750375685026,19.6
-1.901663624935754,25.0,1.6351056591826783,0,0.453,5.741,66.2,1.977602595787803,2.0794415416798357,284.0,19.7,395.11,2.5764217586237734,18.7
-1.7619482716564259,25.0,1.6351056591826783,0,0.453,5.966,93.4,1.9196395063157516,2.0794415416798357,284.0,19.7,378.08,2.67000213346468,16.0
-2.20482337521155,25.0,1.6351056591826783,0,0.453,6.456,67.8,1.9776164357562482,2.0794415416798357,284.0,19.7,396.9,1.9065751436566365,22.2
-2.0675129708145623,25.0,1.6351056591826783,0,0.453,6.762,43.4,2.077051187057198,2.0794415416798357,284.0,19.7,395.58,2.2512917986064953,25.0
-3.9368281243471173,17.5,0.3220834991691132,0,0.4161,7.104,59.5,2.221689521735732,1.0986122886681098,216.0,18.6,393.24,2.0856720914304723,33.0
-3.3286906908754075,80.0,1.2149127443642704,0,0.398,6.29,17.8,1.8888105570147407,1.3862943611198906,337.0,16.1,396.9,1.541159071680806,23.5
-3.12834979816883,80.0,1.2149127443642704,0,0.398,5.787,31.1,1.8888105570147407,1.3862943611198906,337.0,16.1,396.9,2.3263016196113617,19.4
-2.849210620891224,12.5,1.803358605071407,0,0.409,5.878,21.4,1.8714944372469087,1.3862943611198906,345.0,18.9,396.21,2.0918640616783932,22.0
-1.99848847927417,12.5,1.803358605071407,0,0.409,5.594,36.8,1.8714944372469087,1.3862943611198906,345.0,18.9,396.9,2.5718485799218085,17.4
-2.054475795662088,12.5,1.803358605071407,0,0.409,5.885,33.0,1.8714944372469087,1.3862943611198906,345.0,18.9,396.9,2.1736147116970854,20.9
-2.4274682751407357,0.0,2.3804716316511167,0,0.413,6.417,6.6,1.665307718597909,1.3862943611198906,305.0,19.2,383.73,1.9050881545350582,24.2
-1.8403616510672725,0.0,2.3804716316511167,0,0.413,5.961,17.5,1.665307718597909,1.3862943611198906,305.0,19.2,376.94,2.2905125117597764,21.7
-2.389887421396842,0.0,2.3804716316511167,0,0.413,6.065,7.8,1.665307718597909,1.3862943611198906,305.0,19.2,390.91,1.7083778602890038,22.8
-1.632757717755717,0.0,2.3804716316511167,0,0.413,6.245,6.2,1.665307718597909,1.3862943611198906,305.0,19.2,377.17,2.020222182019865,23.4
-2.538813883856911,0.0,2.551786178627545,0,0.437,6.273,6.0,1.4472718618437102,1.6094379124341003,398.0,18.7,394.92,1.9139771019523042,24.1
-2.3526160265996108,0.0,2.551786178627545,0,0.437,6.286,45.0,1.5046550077047365,1.6094379124341003,398.0,18.7,383.23,2.190535589185423,21.4
-2.2874009576690058,0.0,2.551786178627545,0,0.437,6.279,74.5,1.3992599435099138,1.6094379124341003,398.0,18.7,373.66,2.482403519569882,20.0
-2.441042886141613,0.0,2.551786178627545,0,0.437,6.14,45.8,1.4086672119716157,1.6094379124341003,398.0,18.7,386.96,2.329227023940467,20.8
-2.8742228561567935,0.0,2.551786178627545,0,0.437,6.232,53.7,1.6122539436935819,1.6094379124341003,398.0,18.7,386.4,2.5128460184772416,21.2
-2.478487297985817,0.0,2.551786178627545,0,0.437,5.874,36.6,1.5046550077047365,1.6094379124341003,398.0,18.7,396.06,2.2082744135228043,20.3
-3.1910174967398044,25.0,1.5810384379124025,0,0.426,6.727,33.5,1.6865285747986638,1.3862943611198906,281.0,19.0,396.9,1.665818245870208,28.0
-3.1095730899777507,25.0,1.5810384379124025,0,0.426,6.619,70.4,1.6865285747986638,1.3862943611198906,281.0,19.0,395.63,1.9768549529047348,23.9
-3.3079802999510215,25.0,1.5810384379124025,0,0.426,6.302,32.2,1.6865285747986638,1.3862943611198906,281.0,19.0,396.9,1.9050881545350582,24.8
-3.3379409320271405,25.0,1.5810384379124025,0,0.426,6.167,46.7,1.6865285747986638,1.3862943611198906,281.0,19.0,390.64,2.0162354657760435,22.9
-2.9840013506782923,0.0,1.501852701754163,0,0.449,6.389,48.0,1.5643150156121397,1.0986122886681098,247.0,18.5,396.9,2.263844264677615,23.9
-2.8585824354067575,0.0,1.501852701754163,0,0.449,6.63,56.1,1.4901362242084286,1.0986122886681098,247.0,18.5,392.3,1.8764069432883397,26.6
-2.958821919533894,0.0,1.501852701754163,0,0.449,6.015,45.1,1.4877673300505243,1.0986122886681098,247.0,18.5,395.99,2.554121718809473,22.5
-2.6379179789218323,0.0,1.501852701754163,0,0.449,6.121,56.8,1.321115635094896,1.0986122886681098,247.0,18.5,395.15,2.1329823086078656,22.2
-2.871746293773,0.0,1.2267122912954254,0,0.489,7.007,86.3,1.2301375035965438,0.6931471805599453,270.0,17.8,396.9,1.7047480922384253,23.6
-2.9370860781212573,0.0,1.2267122912954254,0,0.489,7.079,63.1,1.2280310694190069,0.6931471805599453,270.0,17.8,396.06,1.7404661748405046,28.7
-3.0610177402526206,0.0,1.2267122912954254,0,0.489,6.417,66.1,1.1289151505981556,0.6931471805599453,270.0,17.8,392.18,2.175887439948088,22.6
-3.2360219837031714,0.0,1.2267122912954254,0,0.489,6.405,73.9,1.1288504717287196,0.6931471805599453,270.0,17.8,393.55,2.1041341542702074,22.0
-3.1693716299651116,28.0,2.7107133185216936,0,0.464,6.442,53.6,1.2990738713586183,1.3862943611198906,270.0,18.2,395.01,2.0992441689760155,22.9
-3.5491175117387774,28.0,2.7107133185216936,0,0.464,6.211,28.9,1.2990738713586183,1.3862943611198906,270.0,18.2,396.33,1.8261608959453874,25.0
-3.147951486531502,28.0,2.7107133185216936,0,0.464,6.249,77.3,1.285091855610728,1.3862943611198906,270.0,18.2,396.9,2.359910159613315,20.6
-2.103406419133668,0.0,1.0612565021243408,0,0.445,6.625,57.8,1.251390598655089,0.6931471805599453,276.0,18.0,357.98,1.8946168546677629,28.4
-2.1624753850094005,0.0,1.0612565021243408,0,0.445,6.163,69.6,1.251390598655089,0.6931471805599453,276.0,18.0,391.83,2.428336298299606,21.4
-2.1133706799429204,0.0,1.0612565021243408,0,0.445,8.069,76.0,1.251390598655089,0.6931471805599453,276.0,18.0,396.9,1.43746264769429,38.7
-2.5026226555937803,0.0,1.0612565021243408,0,0.445,7.82,36.9,1.251390598655089,0.6931471805599453,276.0,18.0,393.53,1.2725655957915476,43.8
-2.6794627442502974,0.0,1.0612565021243408,0,0.445,7.416,62.5,1.251390598655089,0.6931471805599453,276.0,18.0,396.9,1.8229350866965048,33.2
-1.9060934596849897,0.0,2.1471001901536506,0,0.52,6.727,79.9,1.0216592474999815,1.6094379124341003,384.0,20.9,394.76,2.2428350885882717,27.5
-2.168753745360525,0.0,2.1471001901536506,0,0.52,6.781,71.3,1.0494570578699642,1.6094379124341003,384.0,20.9,395.58,2.0373166153791646,26.5
-1.4750818599350217,0.0,2.1471001901536506,0,0.52,6.405,85.4,0.9986814500430602,1.6094379124341003,384.0,20.9,70.8,2.363680192353857,18.6
-1.5530103211354571,0.0,2.1471001901536506,0,0.52,6.137,87.4,0.9986814500430602,1.6094379124341003,384.0,20.9,394.47,2.5982353350950036,19.3
-1.968974088653865,0.0,2.1471001901536506,0,0.52,6.167,90.0,0.8841806779559214,1.6094379124341003,384.0,20.9,392.69,2.512035317176253,20.1
-2.0202673830414155,0.0,2.1471001901536506,0,0.52,5.851,96.7,0.7452176728509474,1.6094379124341003,384.0,20.9,394.05,2.8015405441895487,19.5
-1.7649228152744953,0.0,2.1471001901536506,0,0.52,5.836,91.9,0.7934449018753091,1.6094379124341003,384.0,20.9,395.67,2.926382195419198,19.5
-2.0312610871550825,0.0,2.1471001901536506,0,0.52,6.127,85.2,0.7525475238413928,1.6094379124341003,384.0,20.9,387.69,2.645465325910589,20.4
-2.0555687772682796,0.0,2.1471001901536506,0,0.52,6.474,97.1,0.8890839614359387,1.6094379124341003,384.0,20.9,395.24,2.50715725872282,19.8
-1.3332086740283011,0.0,2.1471001901536506,0,0.52,6.229,91.2,0.9341699419613918,1.6094379124341003,384.0,20.9,391.23,2.744060638625243,19.4
-2.2262724101448823,0.0,2.1471001901536506,0,0.52,6.195,54.4,1.0216592474999815,1.6094379124341003,384.0,20.9,393.49,2.5649493574615367,21.7
-2.294220176662418,0.0,2.303584593327129,0,0.547,6.715,81.6,0.9848835233397668,1.791759469228055,432.0,17.8,395.59,2.318458442150336,22.8
-2.0932159751016757,0.0,2.303584593327129,0,0.547,5.913,92.9,0.8558610910476916,1.791759469228055,432.0,17.8,394.95,2.785628335747585,18.8
-1.5045375026087306,0.0,2.303584593327129,0,0.547,6.092,95.4,0.935308737709917,1.791759469228055,432.0,17.8,396.9,2.8384934971274993,18.7
-1.9497475022865685,0.0,2.303584593327129,0,0.547,6.254,84.2,0.8138149402849189,1.791759469228055,432.0,17.8,388.74,2.34660197841082,18.5
-1.764105392446239,0.0,2.303584593327129,0,0.547,5.928,88.2,0.9014207192074265,1.791759469228055,432.0,17.8,344.91,2.757475084429733,18.3
-2.028140247324285,0.0,2.303584593327129,0,0.547,6.176,72.5,1.0043382385626352,1.791759469228055,432.0,17.8,393.3,2.488234439880675,21.2
-1.8906079012706583,0.0,2.303584593327129,0,0.547,6.021,82.6,1.0106550099089677,1.791759469228055,432.0,17.8,394.51,2.33214389523559,19.2
-2.0357692132236496,0.0,2.303584593327129,0,0.547,5.872,73.1,0.907249987222006,1.791759469228055,432.0,17.8,338.63,2.7324175575505043,20.4
-1.9326780802865953,0.0,2.303584593327129,0,0.547,5.731,65.2,1.0149407826404941,1.791759469228055,432.0,17.8,391.5,2.6108048166633746,19.3
-2.67379371242412,0.0,3.2445435716167785,0,0.581,5.87,69.7,0.8143465959617898,0.6931471805599453,188.0,19.1,389.15,2.6651427000909336,22.0
-2.635962124707956,0.0,3.2445435716167785,0,0.581,6.004,84.1,0.7872748432846436,0.6931471805599453,188.0,19.1,377.67,2.658159431488745,20.3
-2.3752633184920313,0.0,3.2445435716167785,0,0.581,5.961,92.9,0.7356797112786478,0.6931471805599453,188.0,19.1,378.09,2.8864752876170416,20.5
-1.8945898550322564,0.0,3.2445435716167785,0,0.581,5.856,97.0,0.6649534461891633,0.6931471805599453,188.0,19.1,370.31,3.2351427973320726,17.3
-2.317800258800526,0.0,3.2445435716167785,0,0.581,5.879,95.8,0.6962922297040182,0.6931471805599453,188.0,19.1,379.38,2.866761892257031,18.8
-1.7777382278658007,0.0,3.2445435716167785,0,0.581,5.986,88.4,0.6895908643571681,0.6931471805599453,188.0,19.1,385.02,2.6953026282797072,21.4
-0.9484266019042255,0.0,3.2445435716167785,0,0.581,5.613,95.6,0.5637216331194875,0.6931471805599453,188.0,19.1,359.29,3.3054204262683866,15.7
-1.3503482343464215,0.0,3.0860299115347716,0,0.624,5.693,96.0,0.5812654479118535,1.3862943611198906,437.0,21.2,392.11,2.844327819394758,16.2
-1.1226078942243305,0.0,3.0860299115347716,0,0.624,6.431,98.8,0.5947071077466928,1.3862943611198906,437.0,21.2,396.9,2.733717947850788,18.0
-0.12641392485565867,0.0,3.0860299115347716,0,0.624,5.637,94.7,0.6830463383805158,1.3862943611198906,437.0,21.2,396.9,2.9090844668283187,14.3
-1.0786332063527975,0.0,3.0860299115347716,0,0.624,6.458,98.9,0.7507082910844769,1.3862943611198906,437.0,21.2,395.04,2.533696813957432,19.2
0.17642084847298606,0.0,3.0860299115347716,0,0.624,6.326,97.7,0.8202202631234213,1.3862943611198906,437.0,21.2,396.9,2.506341930508065,19.6
-0.5275479999103794,0.0,3.0860299115347716,0,0.624,6.372,97.9,0.8447517646918394,1.3862943611198906,437.0,21.2,385.76,2.4087452888224363,23.0
-1.109208227881513,0.0,3.0860299115347716,0,0.624,5.822,95.4,0.9041776639903529,1.3862943611198906,437.0,21.2,388.69,2.710048203764883,18.4
-0.024118527408807683,0.0,3.0860299115347716,0,0.624,5.757,98.4,0.8527117502312838,1.3862943611198906,437.0,21.2,262.76,2.851284369188118,15.6
-0.5837906595767728,0.0,3.0860299115347716,0,0.624,6.335,98.2,0.747019646024435,1.3862943611198906,437.0,21.2,394.67,2.830857630363757,18.1
-1.1312181284170244,0.0,3.0860299115347716,0,0.624,5.942,93.5,0.6764586992737099,1.3862943611198906,437.0,21.2,378.25,2.8273136219290276,17.4
-1.0431870425626997,0.0,3.0860299115347716,0,0.624,6.454,98.4,0.6150775251380227,1.3862943611198906,437.0,21.2,394.08,2.6803363625346943,17.1
-1.3870946812906597,0.0,3.0860299115347716,0,0.624,5.857,98.2,0.5119849514858371,1.3862943611198906,437.0,21.2,392.04,3.0596455992976437,13.3
-0.6078506063378647,0.0,3.0860299115347716,0,0.624,6.151,97.9,0.5120448801707201,1.3862943611198906,437.0,21.2,396.9,2.9156062290747062,17.8
-1.2347757134809811,0.0,3.0860299115347716,0,0.624,6.174,93.6,0.4774136074207485,1.3862943611198906,437.0,21.2,388.08,3.184698373066614,14.0
0.4877453107218926,0.0,3.0860299115347716,0,0.624,5.019,100.0,0.36422636009156684,1.3862943611198906,437.0,21.2,396.9,3.538347219809389,14.4
1.200280997987386,0.0,2.9745086371023644,1,0.871,5.403,100.0,0.27884312378457665,1.6094379124341003,403.0,14.7,396.9,3.2891478778535324,13.4
1.4103526262129615,0.0,2.9745086371023644,0,0.871,5.468,100.0,0.3448654859792347,1.6094379124341003,403.0,14.7,396.9,3.2741212990941793,15.6
1.0223573981489373,0.0,2.9745086371023644,0,0.871,4.903,97.8,0.297062934257533,1.6094379124341003,403.0,14.7,396.9,3.377246160839642,11.8
0.8668231383012291,0.0,2.9745086371023644,0,0.871,6.13,100.0,0.3500228678583548,1.6094379124341003,403.0,14.7,172.91,3.3250360206965914,13.8
0.7678139251427007,0.0,2.9745086371023644,0,0.871,5.628,100.0,0.41647098728469806,1.6094379124341003,403.0,14.7,169.27,2.8124102164264526,15.6
0.8623075070760768,0.0,2.9745086371023644,0,0.871,4.926,95.7,0.37898423085856703,1.6094379124341003,403.0,14.7,391.71,3.3854066957558313,14.6
0.8462930700401281,0.0,2.9745086371023644,0,0.871,5.186,93.8,0.42500626331499985,1.6094379124341003,403.0,14.7,356.99,3.343568268825519,17.8
1.005754765308124,0.0,2.9745086371023644,0,0.871,5.597,94.9,0.42245332113701944,1.6094379124341003,403.0,14.7,351.85,3.065724645374026,15.4
0.5047673091820267,0.0,2.9745086371023644,0,0.871,6.122,97.3,0.48119081863630003,1.6094379124341003,403.0,14.7,372.8,2.6461747973841225,21.5
0.4030087604214572,0.0,2.9745086371023644,0,0.871,5.404,100.0,0.46473979957063644,1.6094379124341003,403.0,14.7,341.6,2.5862591440482876,19.6
0.11918649479116296,0.0,2.9745086371023644,1,0.871,5.012,88.0,0.4763583948837434,1.6094379124341003,403.0,14.7,343.28,2.4948569806411682,15.3
0.7650863740410299,0.0,2.9745086371023644,0,0.871,5.709,98.5,0.4843995095294679,1.6094379124341003,403.0,14.7,261.95,2.7593768282675506,19.4
0.3463164798105087,0.0,2.9745086371023644,1,0.871,6.129,96.0,0.5592728720036175,1.6094379124341003,403.0,14.7,321.02,2.716018370751387,17.0
1.2627161281988488,0.0,2.9745086371023644,1,0.871,6.152,82.6,0.5570410475629537,1.6094379124341003,403.0,14.7,88.01,2.7093826463359885,15.6
0.8947320035347461,0.0,2.9745086371023644,0,0.871,5.272,94.0,0.5518140044433014,1.6094379124341003,403.0,14.7,88.63,2.7813006628418027,13.1
0.2017809879501736,0.0,2.9745086371023644,0,0.605,6.943,97.4,0.6298345743481794,1.6094379124341003,403.0,14.7,363.43,1.5238800240724537,41.3
0.2947867741817126,0.0,2.9745086371023644,0,0.605,6.066,100.0,0.5637785402186635,1.6094379124341003,403.0,14.7,353.89,1.860974538249528,24.3
0.3541858487098423,0.0,2.9745086371023644,0,0.871,6.51,100.0,0.5686604754369415,1.6094379124341003,403.0,14.7,364.31,2.0001277349601105,23.3
0.24173760544271178,0.0,2.9745086371023644,1,0.605,6.25,92.6,0.5868973807172349,1.6094379124341003,403.0,14.7,338.92,1.7047480922384253,27.0
0.3807351614875533,0.0,2.9745086371023644,0,0.605,7.489,90.8,0.6784902912163117,1.6094379124341003,403.0,14.7,374.43,0.5481214085096876,50.0
0.6063739570277115,0.0,2.9745086371023644,1,0.605,7.802,98.2,0.7132928862529031,1.6094379124341003,403.0,14.7,389.61,0.6523251860396901,50.0
0.4180653900839028,0.0,2.9745086371023644,1,0.605,8.375,93.9,0.7710337192170165,1.6094379124341003,403.0,14.7,388.45,1.199964782928397,50.0
0.8075288826786604,0.0,2.9745086371023644,0,0.605,5.854,91.8,0.8845936451309006,1.6094379124341003,403.0,14.7,395.11,2.454447442303292,22.7
1.072952541887532,0.0,2.9745086371023644,0,0.605,6.101,93.0,0.8256655602600897,1.6094379124341003,403.0,14.7,240.16,2.2834022735772717,25.0
0.6982292449667389,0.0,2.9745086371023644,0,0.605,7.929,96.2,0.7158377904796438,1.6094379124341003,403.0,14.7,369.3,1.308332819650179,50.0
0.5879422083601636,0.0,2.9745086371023644,0,0.605,5.877,79.2,0.8862025895568697,1.6094379124341003,403.0,14.7,227.61,2.4965057856313524,23.8
0.833083020857462,0.0,2.9745086371023644,0,0.605,6.319,96.1,0.7419373447293773,1.6094379124341003,403.0,14.7,297.09,2.4069451083182885,23.8
0.8958961694189216,0.0,2.9745086371023644,0,0.605,6.402,95.2,0.8164703965919442,1.6094379124341003,403.0,14.7,330.04,2.4265710727750367,22.3
0.18848585176179947,0.0,2.9745086371023644,0,0.605,5.875,94.6,0.8862025895568697,1.6094379124341003,403.0,14.7,292.29,2.6693093727857793,17.4
0.838934412625926,0.0,2.9745086371023644,0,0.605,5.88,97.3,0.870749284903777,1.6094379124341003,403.0,14.7,348.13,2.4874035299865875,19.1
-1.9722746584866417,0.0,1.3987168811184478,0,0.51,5.572,88.5,0.9540103189011692,1.6094379124341003,296.0,16.6,396.9,2.6871669901857858,23.1
-2.3883608700154495,0.0,1.3987168811184478,0,0.51,6.416,84.1,0.9731624379506939,1.6094379124341003,296.0,16.6,395.5,2.201659174404085,23.6
-2.4713588372427315,0.0,1.3987168811184478,0,0.51,5.859,68.7,0.9939552292306324,1.6094379124341003,296.0,16.6,393.23,2.265921108622454,22.6
-2.70845028112355,0.0,1.3987168811184478,0,0.51,6.546,33.1,1.1417675589820373,1.6094379124341003,296.0,16.6,390.96,1.673351238177753,29.4
